judul_berita;waktu_berita_detail;label
Stasiun TV Nasional Tidak Lagi Menampilkan Fadli Zon dan Rocky Gerung;15/06/2020;0
"Jokowi ""Kalian Setuju Kalau Saya MUNDUR""";15/06/2020;0
Kakek Kelaparan di Ciruas Serang Ganjal Perut dengan Makan Kapuk Bantal;15/06/2020;0
Diagnosis Berkode CDV untuk Penyakit Covid-19;14/06/2020;0
Petinju Filipina Manny Pacman Bagi-Bagi Hadiah saat Pandemi Covid-19;14/06/2020;0
Kuburan Massal Ulama dan Santri 1948 oleh PKI Muso;14/06/2020;0
Pesan Berantai Polisi Disusupi PKI dan Akan Memeriksa Orang-orang yang Menolak RUU HIP;13/06/2020;0
Jokowi Nyekar di Kuburan Widjiatno Notomihardjo Salah Seorang Tokoh Teras PKI;13/06/2020;0
Pesan Berantai BPK dan KPK Telusuri Penggunaan Dana Beasiswa di Wilayah Jember;13/06/2020;0
Akun Facebook Palsu Mengatasnamakan Bupati Gowa Sulsel;13/06/2020;0
Tulisan Mencatut Nama Sekretaris Umum PP Muhammadiyah;13/06/2020;0
"""Shuniyya Ruhama Adalah Bencong yang di Promosikan NU Jadi Ustadzah Untuk Bela PKI""";13/06/2020;0
Beredar Buku PKI Terdapat Kata Pengantar Dari Megawati;13/06/2020;0
Foto Pesawat Militer Myanmar yang Jatuh di Negara Bagian Rakhine;13/06/2020;0
Berdalih Sweeping, 4 Anggota FPI Ditangkap Mencuri di Hotel;13/06/2020;0
"Ramalan Film ""Captain America"" tentang Covid-19";13/06/2020;0
Nomor Telepon Selular dr. David Hariadi Masjhoer, SpOT;13/06/2020;0
Informasi Seleksi Tes dan Interview Kerja LG Electronics Indonesia;13/06/2020;0
Hotel Mercure Kuta Bali akan Dijual;13/06/2020;0
TNI dan POLRI Melakukan Tindakan Kekerasan Terhadap Warga Sipil di Paniai Papua;13/06/2020;0
Obat Rumahan untuk Mengobati Covid-19;12/06/2020;0
“Pemprov DKI Tunaikan Janji Bansos, Netizen Tagih Janji Ganjar Bagi Sembako di DKI”;12/06/2020;0
Gubernur Kaltara Gratiskan Rapid Test di RSUD Tarakan;12/06/2020;0
Anies Izinkan Diskotek dan Panti Pijat;12/06/2020;0
Beredar Surat Edaran Penetapan Status Tersangka Terhadap Said Didu;12/06/2020;0
Cium Istri Tetangga Dapat Membawa Kebahagiaan;12/06/2020;0
Foto-foto Misil Pemicu Ledakan di Mojokerto;12/06/2020;0
Vladimir Putin Ancam Warga yang Keluyuran Bakal Dibui 5 Tahun;12/06/2020;0
Surat Tahapan Pelaksanaan SKB CPNS 2019;12/06/2020;0
Puluhan Warga Tiongkok Mendatangi RSUD Syah Peureulak Aceh untuk Berikan Bantuan Medis;12/06/2020;0
PKI Mencekik Leher Polri;12/06/2020;0
Anies Dapat Penghargaan Gubernur Terbaik Penanganan Covid-19 di KTT CAC;12/06/2020;0
Jokowi Ternyata Sudah Pakai Rp38,5 Triliun Dana Haji;11/06/2020;0
Foto Putri Raja Salman Tidak Berhijab;11/06/2020;0
Video Organ Jenazah Covid-19 Dijual, Setiap Satu Jenazah Rumah Sakit Mendapat 321 Juta;11/06/2020;0
Foto 5 Saudara Kandung Menunggu Diadopsi karena Orang Tua Meninggal Terjangkit Covid-19;11/06/2020;0
Pasien Kanker Lempar Uang di Rumah Sakit Karena Putus Asa;11/06/2020;0
Ribka Tjiptaning Ketua Panja RUU HIP;11/06/2020;0
Akun WhatsApp Mengatasnamakan Mantan Kasatpol PP Kabupaten Inhu Minta Pulsa;11/06/2020;0
Video Fenomena Terdamparnya Ribuan Ikan di Bali;11/06/2020;0
Mencium Janda 1 Menit Memperpanjang Umur 1 Tahun;11/06/2020;0
Sekitar Wilayah Pasar Rumput Akan Dilakukan Karantina Wilayah;11/06/2020;0
Keringanan Pembayaran PBB;11/06/2020;0
Akun Facebook Palsu Mengatasnamakan Herwin Yatim Bupati Banggai Sulawesi Tengah;11/06/2020;0
Menelan Sperma Dapat Mengobati Covid-19;10/06/2020;0
"""Semuanya Jangan Kasih Sisa! Keringat Orang Malah Kalian yang Ngatur, Malu Lah..!""";10/06/2020;0
Akun Facebook Mengatasnamakan Tengku Dahlan Meminta Sumbangan;10/06/2020;0
Akun Palsu Mengatasnamakan Wakil Gubernur Kalimantan Timur;10/06/2020;0
Hanya Ada Satu Dekan di Satu Perguruan Tinggi;10/06/2020;0
Akun Facebook Mengatasnamakan Bupati Gorontalo, Nelson Pomalingo Minta Pulsa;10/06/2020;0
Pemerintahan Jokowi Simpan Uang Rp 11 Ribu Triliun di Luar Negeri;10/06/2020;0
Virus Flu Babi Lebih Ganas Ketimbang Virus Corona;09/06/2020;0
Video “DI BALIK COVID-19/CORONA TERNYATA ISI NYA SUDAH HABIS”;09/06/2020;0
Pasien Covid-19 Asal Lawang Kabupaten Malang Keluyuran;09/06/2020;0
Email yang Berisi Surat Panggilan Tes Calon Karyawan PT Pertamina pada Tanggal 12 Juni 2020;09/06/2020;0
Menag Tarik Ucapan Terkait Pembatalan Haji 2020;09/06/2020;0
Akun WhatsApp (WA) Mengatasnamakan Wakil Bupati Said Hasyim Minta Transfer Uang;09/06/2020;0
Santri yang Hidupnya di Pondok Dicurigai Terpapar Covid-19, yang Keluyuran di Mall Dibiarin Aja;09/06/2020;0
Dirut PLN Terkejut Tagihan Listrik di Rumahnya Naik 100 Persen;09/06/2020;0
Jokowi Tewas Gantung Diri “DASAR PRESIDEN PKI”;09/06/2020;0
Pemerintah akan Cabut Subsidi Elpiji 3 Kg Juli 2020;09/06/2020;0
Perubahan Kebijakan Privasi, Semua Unggahan Facebook akan “Publik”;09/06/2020;0
Imigrasi Tahan 300 WN Tiongkok Pembawa 3.000 Senjata Api;09/06/2020;0
Wapres: Ikhlaskan Saja Dana Haji Dipakai Pemerintah agar Kalian Masuk Surga;09/06/2020;0
Akun Palsu dengan Memakai Foto Anggota TNI AD Melakukan Ujaran Kebencian Terhadap Presiden Jokowi;09/06/2020;0
Isi Tulisan yang Berjudul Dugaan Konspirasi Covid-19 Bukan Isapan Jempol;08/06/2020;0
Panggilan Seleksi Rekruitmen Karyawan PT Pertamina pada Tanggal 7-8 Juni 2020;08/06/2020;0
Sopir Logistik Ikan Dipukul Petugas Covid 19;07/06/2020;0
Zinc dan Air Tonik Dapat Mengobati Covid-19;07/06/2020;0
Foto Perdana Menteri Jepang dan Presiden Filipina di Museum Nasional di Jepang;07/06/2020;0
Kapan FPI Memenuhi Janji Bunuh Diri Massal;07/06/2020;0
Akun Facebook Wakil Walikota Sukabumi;07/06/2020;0
Foto Anies Baswedan Sedang Coret-Coret di Masjid;07/06/2020;0
Video “TERCIDUK ANJING PKI YANG MENGOTORI MASJID”;07/06/2020;0
Foto Tenggorokan Pasien yang Terinfeksi Virus Corona;06/06/2020;0
Kebijakan Bank Bukopin Batasi Penarikan Tunai Mulai 2 Juni 2020;06/06/2020;0
181 Pilot Garuda Indonesia Di-PHK;06/06/2020;0
Foto Jalan dan Terowongan Merupakan Kemajuan di Indonesia;06/06/2020;0
Foto Penampakan Presiden Jokowi Gunakan Sepatu di Dalam Masjid;06/06/2020;0
PT. BGA Group Buka Lowongan Pekerjaan di tengah Pandemi Covid-19;06/06/2020;0
Gubernur Kalbar Memakai Sepatu di dalam Masjid;06/06/2020;0
Parahnya Kasus Covid-19 di Surabaya adalah Konspirasi Elite Global;05/06/2020;0
UTBK-SBMPTN Diperpanjang;05/06/2020;0
Legenda Argentina Diego Maradona jadi Gendut Akibat Virus Corona;05/06/2020;0
Rezim Jokowi Hapus TAP MPR Tentang Larangan Ajaran Komunisme;05/06/2020;0
Petugas PKI yang Menyamar Sebagai Dokter;05/06/2020;0
Garuda Plaza Hotel Dijual Rp 300 M;05/06/2020;0
George Floyd Meninggal Karena Ditembak Polisi AS;05/06/2020;0
Dokter Jadikan Pademi Covid 19 Sebagai Lahan Mata Pencaharian;05/06/2020;0
Petugas Terima Uang dari Pemudik yang Akan Masuk Provinsi Aceh;05/06/2020;0
Seorang Pasien Menderita Penyakit Baru karena Mengkonsumsi Tepung Semolina;05/06/2020;0
La Gode Menyerang Asrama TNI;05/06/2020;0
Akun Twitter Mengatasnamakan Novel Baswedan;05/06/2020;0
"""Beda Kelas. Dulu Kelas VVIP Sekarang Kelas Ekonomi""";04/06/2020;0
Akun Twitter Luhut Binsar Pandjaitan;04/06/2020;0
The Simpsons Sudah Memprediksi Kematian George Floyd;04/06/2020;0
Kota Surabaya dari Zona Merah Menjadi Zona Hitam;04/06/2020;0
Keputusan Gubernur DKI Jakarta nomor 412 Tahun 2020 Perpanjangan PSBB 5 sampai 18 Juni 2020;04/06/2020;0
Dua Pedagang di Pasar Sumber Negatif Covid-19;04/06/2020;0
Pasien COVID-19 Dikabarkan Ikut Lulo di Bakealu;04/06/2020;0
Surat Mengatasnamakan Kemenkeu Mengenai Keterangan Penggunaan Dana Transfer Umum Sektor DBH Kurang Bayar Pajak dan Non Pajak;04/06/2020;0
Foto Mayat Korban Covid-19 di Pakistan;04/06/2020;0
Foto AS Negara Paling Rasis;04/06/2020;0
Foto Sejumlah Anggota PKI Angkat Senjata;04/06/2020;0
Lambang PKI di Dalam Gedung Wilayah Jakarta Pusat;04/06/2020;0
Helmy Yahya Dipecat dari Dirut TVRI karena Pemutaran Film G30S/PKI;03/06/2020;0
Foto- foto Pemerintah Malaysia Sapu Habis WNA Termasuk TKI Saat Pandemi Covid-19;03/06/2020;0
ITC Mangga Dua Buka 30 Juni;03/06/2020;0
Video Mahasiswa Unjuk Rasa Tuntut Jokowi Mundur di Tengah Pandemi;03/06/2020;0
BNI Hubungi Nasabah untuk Pendaftaran Layanan SMS Notifikasi;03/06/2020;0
Dokter di RS Manado Sogok Keluarga Pasien PDP Covid-19;03/06/2020;0
Jangan ke Rumah Sakit meski Alami Gejala Covid-19;03/06/2020;0
30 Asisten Rumah Tangga di  Daerah Penjaringan Dinyatakan Positif Covid-19;03/06/2020;0
Petugas Rapid Test Jarang Mengganti Sarung Tangan;03/06/2020;0
Puan Maharani Menambahkan Kata Pro Rakyat Dalam Pembukaan UUD 1945;03/06/2020;0
Video Perayaan Ulang Tahun ke-100 PKI;03/06/2020;0
12 Orang Positif Covid-19 di Tenggiri, Samarinda;02/06/2020;0
Dua Pedagang Pasar Rasamala Banyumanik Positif Covid-19;02/06/2020;0
Menko Luhut Imbau Petani Kurangi Tanam Sayur Terkait Impor China;02/06/2020;0
Covid-19 Disebabkan oleh Bakteri yang Menyebabkan Pembekuan Darah;02/06/2020;0
Seorang Pria Dikabarkan Hamil;02/06/2020;0
Undangan Interview PT Waskita Karya Tanggal 3 -4 Juni 2020;02/06/2020;0
TNI sudah Mulai Turun Menjaga Ruslan Buton;02/06/2020;0
Website PPDB SMKN 1 Kota Sukabumi;02/06/2020;0
Pesepeda Meninggal di Monas karena Memakai Masker;02/06/2020;0
Video Pembatasan Aktivitas di Surabaya Mulai 1 Juni;02/06/2020;0
Satu Orang Pasien Positif Covid-19 di RT 5 Kelurahan Mendawai Kotawaringin Barat;02/06/2020;0
PKI Didukung TKA, Foto Penangkapan Militer RRC yang Menyamar Jadi Pekerja LRT di Karawang;02/06/2020;0
Gedung Putih AS Disebut Dimasuki Para Demonstran;02/06/2020;0
Covid-19 Bisa Disembuhkan dengan Minyak Kayu Putih;01/06/2020;0
Makan Salad Pepaya dapat Mencegah Infeksi dari Virus Corona;01/06/2020;0
The Rock Dwayne Johnson Beri Uang untuk Pengguna Facebook di Tengah Wabah Covid-19;01/06/2020;0
Viral Warung Makan di Pantai Tanjung Pakis Gurame Seharga Rp 1,3 Juta;01/06/2020;0
Akun Facebook Mengatasnamakan Wakil Walikota Manado Mor Bastiaan;01/06/2020;0
Metro Tv Akui Anies Adalah Presiden RI;01/06/2020;0
Foto Longsor di Jalan Tol Semarang-Solo Arah Jakarta;01/06/2020;0
Pesan dari Dekan FMIPA IPB Terkait Virus Hanya Bisa Dikalahkan oleh Antibodi;31/05/2020;0
Polisi Benarkan Ada Upaya dari FPI dalam Penyebar Kaos & Atribut PKI;31/05/2020;0
Akun Palsu FB Mencatut Nama Anggota DPRD Kota Pekanbaru Riau, Robin Eduar;31/05/2020;0
Pesan Palsu Mengatasnamakan Plt Kadinkes Kota Pasuruan;31/05/2020;0
Usia 50 ke Atas Dilarang Masuk Mall Hingga Makan di Kafe pada Fase New Normal;31/05/2020;0
Kiai Ghofur Didatangi Pihak Polres Lamongan karena Tidak Meliburkan Santrinya;31/05/2020;0
Daun Sungkai Bisa Menyembuhkan Virus Corona;31/05/2020;0
Puluhan Tahanan di Jayapura Positif Covid-19;31/05/2020;0
Pasien Positif Covid-19 Kabur dari RS Cibabat Kota Cimahi;30/05/2020;0
Pesan WhatsApp Mengatasnamakan Pri Hartono Kepala Desa Bedoro;30/05/2020;0
Pemudik Bisa Masuk Jakarta Setelah 7 Juni, Tanpa Harus Membawa SIKM;30/05/2020;0
Covid-19 Hanya Flu Biasa dan Hasil Rekayasa untuk Cari Untung;30/05/2020;0
China dan Iran Terkena Pandemi Serangga Mematikan Selama Krisis Virus Corona;30/05/2020;0
"Video ""Kisah pilu dari ITALY IBU nya meninggal pasien COVID-19""";30/05/2020;0
SMS Voucher Game Mengatasnamakan Indomaret;30/05/2020;0
PKI Semakin Berani Perlihatkan Wujudnya Lewat Sepatu;29/05/2020;0
Megawati Potong Tumpeng di Atas Meja Berlogo PKI;29/05/2020;0
Penyerangan dan Perampasan Amunisi TNI-Polri di Nduga;29/05/2020;0
Penggunaan Masker Wajah dalam Waktu Lama dapat Menyebabkan Hiperkapnia;29/05/2020;0
Dua Orang Positif Covid-19 Meninggal di Selorejo Kota Malang;29/05/2020;0
Obat Covid-19 Tocilizumab Bisa Sembuhkan 90 Persen Meski Kondisi Pasien Kritis;29/05/2020;0
Akun Facebook Mengatasnamakan Istri Gubernur Sulawesi Selatan;29/05/2020;0
Motor Terbakar di Jember Gara-gara Hand Sanitizer;29/05/2020;0
Ruhut Sitompul Dilantik Jadi Anggota BPIP;29/05/2020;0
Ajakan Tidak Mendatangi Mall Karena Bahaya Jamur AC yang Menyebabkan Kematian;29/05/2020;0
Seluruh Petugas Laboratorium UNAIR Positif Covid-19;28/05/2020;0
Garam Dapur Bisa Atasi Batuk dan Bunuh Virus Corona;28/05/2020;0
Sayonara The Jakarta Post;28/05/2020;0
Satu Keluarga Positif Corona Usai Shalat Id;28/05/2020;0
Akun Whatsapp Mengatasnamakan Kadinkes Bengkulu Minta Transfer Uang;28/05/2020;0
Di Italia Ketika Gereja Dibuka Kembali, Hampir Semua Jemaatnya Sudah Meninggal Karena Covid-19;28/05/2020;0
Jalur Pendakian Gunung Penanggungan Via Jolotundo Telah Dibuka;28/05/2020;0
TKA Tiongkok Tertangkap saat Masuk Bandara Banyuwangi;28/05/2020;0
Kewajiban Penggunaan Aplikasi Pelacakan Kontak Virus Corona di Selandia Baru;28/05/2020;0
Kemendikbud Buka Kembali Sekolah pada Bulan Juli;28/05/2020;0
Pasien Covid-19 Asal Kabupaten Murung Raya Kabur;28/05/2020;0
Puasa Ramadhan Harus Diulang;28/05/2020;0
Komunis Bebas Berkeliaran Para Habib di Dzolimi;28/05/2020;0
Foto Penampakan Tol Langit yang Pernah Dilewati Mobil ESEMKA;28/05/2020;0
Mamah Dedeh Meninggal Dunia;28/05/2020;0
Akun Facebook Mengatasnamakan Kapolres Tanjabbar;28/05/2020;0
31 Orang Polisi Polres Mamuju Terpapar Covid-19;26/05/2020;0
Bakteri Jadi Penyebab Kematian pada Pasien Covid-19;26/05/2020;0
"Pesan Aa Gym ""Perjuangan Kita Menahan Diri di Rumah Aja Dikhianati Lagi""";26/05/2020;0
PSBB Palembang Tutup Jalan Jam 2 Siang;26/05/2020;0
China dan Jepang Kembali Lockdown Karena Virus Corona Gelombang Kedua;26/05/2020;0
Kaesang Nyatakan Masalah Virus Corona di Jakarta Bisa Diatasi jika Dirinya Jadi Gubernur;26/05/2020;0
Video Pangandaran Dilanda Tsunami Usai Gempa Magnitudo 5,1 SR saat Lebaran;26/05/2020;0
Surat MUI agar Ulama Hati-hati dan Melawan saat Rapid Test;26/05/2020;0
Pesan WhatsApp Mengatasnamakan Direktur Rumah Sakit Harapan dan Doa (RSHD) Kota Bengkulu;25/05/2020;0
Voucher Dua Pizza Besar Domino’s Pizza Selama Masa Pandemi Corona;25/05/2020;0
 Iwan Fals akan Gelar Konser dalam Rangka Ultah PKI;25/05/2020;0
Ellen DeGeneres Bagikan Uang ke 10 ribu Pengguna Facebook saat Pandemi Covid-19;25/05/2020;0
Foto Pesawat PIA A320 Sebelum Kecelakaan;25/05/2020;0
Pesan Berantai Pasien Positif Covid-19 Melarikan Diri Karena Takut Dikarantina;24/05/2020;0
Bantuan Pemerintah Daerah untuk Warga Sulut di Jakarta;24/05/2020;0
PBB Menolak Mengirim Bantuan Covid-19 Ke Negara Yang Tidak Melegalkan Aborsi;24/05/2020;0
Video Takbiran Idul Fitri 2020 di Aceh;24/05/2020;0
Indonesia Akan Dilockdown Dunia;24/05/2020;0
Bendera  Tiongkok Berkibar di Maluku Utara;24/05/2020;0
Pegawai Luwes Gading Dijemput Paksa Karena Positif Corona;24/05/2020;0
Jakarta - Bandung Sudah Tidak Lockdown;24/05/2020;0
Video Bimbim SLANK : Peace Komunis;24/05/2020;0
Karyawan Q Mall Banjarbaru Positif Covid-19;24/05/2020;0
Sidak & Tes Covid-19 di Mal Paragon Solo;24/05/2020;0
FBI Menangkap Bill Gates;24/05/2020;0
Tanah Longsor Besar di Jalan Guwahati-Shillong India;24/05/2020;0
Puan “Jika Negara Ingin Maju dan berkembang, Pendidikan Agama Islam harus dihapus”;24/05/2020;0
PDIP Usul ke Pemerintah agar Pesantren Ditutup Seluruh Indonesia;24/05/2020;0
2 Kasir Chandra Karang Positif Covid-19;24/05/2020;0
Pemerintah Indonesia Akan Terapkan Herd Immunity Setelah PSBB;24/05/2020;0
Pesan Suara Berantai Adanya Kawanan Maling Akan Melancarkan Aksi Kejahatannya di Wilayah Banyuwangi;24/05/2020;0
Hasil Riset Singapura, Corona di Indonesia Berakhir 6 Juni 2020;24/05/2020;0
WHO: Pria Berpenis Besar Lebih Rentan Tertular Covid-19;24/05/2020;0
Habib Umar Abdullah Assegaf Menggunakan STNK Palsu;24/05/2020;0
Video Pasien Positif Corona Kabur dari Rumah Sakit di Yogyakarta;24/05/2020;0
Penutupan Pasar Raya Solok;24/05/2020;0
7 Orang Meninggal dalam Sehari di RSUD Dr Moewardi;22/05/2020;0
Klaim Dua Dokter Amerika Terkait Covid-19 Tidak Mematikan;22/05/2020;0
Jokowi Dikabarkan Siap Pindah Jadi Warga Negara Singapura Jika Lengser;22/05/2020;0
"Video “TKA CHINA MASUK PALEMBANG DENGAN APD LENGKAP, BIAR DIKIRA NAKES!?!?""";22/05/2020;0
Potret Pemandangan Alam di Papua Indonesia;22/05/2020;0
Pasar Cimahi 40 Orang Positif Corona;21/05/2020;0
Video Suasana Pasar Tanah Abang Dipadati Masyarakat saat PSBB;21/05/2020;0
Konser Virtual Covid-19 Perayaan Ulang Tahun ke-100 PKI;21/05/2020;0
PDIP Minta Presiden Jokowi Diperiksa KPK;21/05/2020;0
Pembuluh Darah Mata Pecah akibat Begadang;21/05/2020;0
Video Kepanikan Warga Pesisir Laut Kabupaten Subang Akibat Terjadinya Tsunami;21/05/2020;0
Majalah Italia Tahun 1962 Menggambarkan yang Akan Terjadi Pada  Tahun 2022;21/05/2020;0
Hong Kong Perbolehkan Salat Idulfitri di Masjid;21/05/2020;0
Pedagang di Pasar Kordon Kota Bandung Positif Covid-19;20/05/2020;0
Video Keramaian Pasar di Palembang Saat Pandemi Covid-19;20/05/2020;0
Daftar Virus yang Berasal dari China;20/05/2020;0
Foto Kepala Dusun Dihakimi Warga akibat Sembako Corona tidak Tepat Sasaran;20/05/2020;0
Video Keramaian Pasar Andir Bandung di Tengah PSBB;20/05/2020;0
Anies Potong Tunjangan Tenaga Medis saat Pandemi Covid-19;20/05/2020;0
Pengunjung Golden Swalayan Wajib Lapor RT karena Adanya Klaster Baru Covid 19;20/05/2020;0
Video Warga Sumbar Usir Turis China dan Bakar Perusahaannya Saat Pandemi Covid-19;20/05/2020;0
Rapid Test di Bandara Soekarno-Hatta Bayar Rp550.000;19/05/2020;0
Program Mudik Sehat PSBB 2020 Blue Bird;19/05/2020;0
"Foto ""ada antek china baru niee lagi minta sumbangan katanya APBD DKI lagi sekarat""";19/05/2020;0
Pengangkatan Tenaga Honorer Guru dan Administrasi;19/05/2020;0
Wapres Tidak Masalah Konser Di Bulan Ramadhan Malah Anda Ikut Nonton & Ikut Berdonasi Pahalanya Melebihi Berpuasa;19/05/2020;0
Suami Perawat RS Royal Meninggal;19/05/2020;0
Pemerintah Takkan Umumkan Lagi Kasus Positif Covid-19;19/05/2020;0
Corona Mewabah Gubernur Ganjar Pranowo Liburkan Sales dan Karyawan Se-Jateng Selama 2 Minggu;19/05/2020;0
Begal Beraksi di Jalan Nangka Denpasar;19/05/2020;0
Video Kecelakaan Tragis di Batu Kramat;19/05/2020;0
Pamflet Pelaksanaan Salat Idul Fitri di Kabupaten Gorontalo;19/05/2020;0
Manager Giant Ekstra Meninggal karena Covid-19;19/05/2020;0
Akun Facebook Gubernur Bengkulu Rohidin Mersyah;19/05/2020;0
"""Pemerintah Gelar Konser yang Langgar PSBB dan Menyinggung Umat Islam""";18/05/2020;0
Menhub Budi Karya Kembali Positif Covid-19 Setelah Dinyatakan Sembuh;18/05/2020;0
Paru-paru Pasien Covid 19 yang Sembuh akan Tetap Rusak;18/05/2020;0
Badai Panas Equinox akan Terjadi di Indonesia pada Mei 2020;18/05/2020;0
Penggunaan Masker Dapat Menyebabkan Hipoksia;18/05/2020;0
Ganjar Pranowo Bolehkan Warga Jawa Tengah Salat Idul Fitri;18/05/2020;0
Foto “Naik pesawat? Bebaaassss INDONESIA terserah lu ajah”;17/05/2020;0
Video India Diserang Lebah di Tengah Pandemi Covid-19;17/05/2020;0
Pesan Berantai Mengenai Libur Sekolah Selama Idul Fitri di Jakarta;17/05/2020;0
Seluruh Tenaga Medis RS Muhammadiyah Palembang Positif Covid-19;17/05/2020;0
Pembagian Sumbangan Dana Covid-19 Senilai Rp. 2 Juta;17/05/2020;0
Lambang Kepresidenan Disangka Lambang Partai Komunis Tiongkok;17/05/2020;0
Surat Penerimaan Sampel Covid-19 Diliburkan;17/05/2020;0
Mau Jenius Seperti Saya, Minum Selalu Ajinomoto;17/05/2020;0
Jalur Perbatasan Sintang Pinoh Ditutup Pemkab Melawi;16/05/2020;0
Pasein Positif Covid-19 Setelah Pulang di Bali Asal Pamotan Rembang Meninggal Dunia;16/05/2020;0
Pengelola Kebun Binatang Jurug Solo Tidak Sanggup Memberi Makan Satwa;16/05/2020;0
Video Telur Palsu Kembali Ditemukan di Subang;16/05/2020;0
13 Pedagang di Pasar Cileungsi Positif Covid-19;16/05/2020;0
Dua Anak Meninggal Akibat Vaksin Virus Corona Baru di Guinea;16/05/2020;0
Viral Bupati Temanggung Nongkrong saat Pandemi Corona;16/05/2020;0
Beredar Daftar Ruas Jalan yang Ditutup selama PSBB Kabupaten Bengkalis;16/05/2020;0
Video “Gara-gara PSBB Manusia sampai Bertelur”;16/05/2020;0
14 Orang Terpapar Covid-19 di Lippo Plaza Kendari;16/05/2020;0
Perempuan Dihipnotis di Kelurahan Sebani;15/05/2020;0
Video Serangan Serangga Beracun di India Saat Pandemi Covid-19;15/05/2020;0
Pasien Corona di RS Abdul Manaf Meninggal;15/05/2020;0
Penjemputan Pasien Positif Covid-19 di Jalan Bajawa;15/05/2020;0
Foto “SUDJIATMI DISIKSA DI ALAM BARZAKH”;15/05/2020;0
Foto Simpang Nagrek Keluar Masuk Ditutup Harus Balik Arah;15/05/2020;0
Laporan WHO: Vegetarian Tidak Terinfeksi Virus Corona;15/05/2020;0
Video Ribuan Burung Gagak Hitam Menyerbu AS di Tengah Pandemi Covid-19;15/05/2020;0
Video “Jembatan Macau Hongkong Bergoyang”;15/05/2020;0
Anak 10 Tahun Meninggal Dunia dan Jenazahnya Tertahan di Rumah Sakit Akibat Keterbatasan Biaya;15/05/2020;0
Ide dan Ajakan Menarik dari Kwik Kian Gie;15/05/2020;0
RS Mitra Keluarga Menjual Surat Sehat Bebas Covid-19 di Toko Online;15/05/2020;0
Saran Jack Ma Semoga Kita Bisa Melewati Tahun 2020;15/05/2020;0
Percakapan Whatsapp Mengatasnamakan Sekda Kota Surabaya;15/05/2020;0
Ratusan Hasil Rapid Test di Pasar Karombasan Reaktif Covid-19;14/05/2020;0
Potret Keramaian di Pusat Perbelanjaan pada Saat PSBB di Jakarta;14/05/2020;0
Informasi 136 Anggota Polisi Positif Covid-19 dan 6 Meninggal;14/05/2020;0
"Video ""Ibu ini cuma dapat bantuan beras 1 liter dan mie instan 2 bungkus untuk 4 bulan""";14/05/2020;0
4 Ton Telur Bansos Pemprov Jabar Membusuk;14/05/2020;0
Blokade Jalan di Kota Malang Mulai 13 Mei 2020;14/05/2020;0
Pembukaan Tenaga Sukarelawan Penanganan Covid-19 RSUD Soetomo Surabaya;14/05/2020;0
Warga Meranti Positif Covid-19;14/05/2020;0
Warga MB Ketapang Sudah Diperbolehkan Shalat Jumat dan Tarawih di Masjid;14/05/2020;0
Foto Interior Lab Darurat COVID-19 Labkesda DKI Hasil Mencomot;14/05/2020;0
Konspirasi Komunis, Yahudi dan Nasrani Manfaatkan COVID-19 untuk Menghancurkan Islam;14/05/2020;0
Pesan Berantai Mengenai Kejahatan Pembegalan di Tanah Mas Kota Semarang;14/05/2020;0
Imbauan Simulasi di Manokwari;13/05/2020;0
Vaksin Pertama Kali Dibuat di Bawah kekhalifahan Ottoman pada Tahun 1717;13/05/2020;0
Edaran Poin-poin Aturan Warga Denpasar Saat Pembatasan Non-PSBB;13/05/2020;0
Denda Rp 300 Ribu Bagi Pengendara Tak Gunakan Masker di Semarang;13/05/2020;0
Warga Positif Covid-19 Kabur di Cilegon;13/05/2020;0
Informasi 22 Pedagang Positif Rapid Test di Jambi;13/05/2020;0
Sinetron Bajaj Bajuri Ramal Virus Corona 17 Tahun Lalu;13/05/2020;0
Hacker Masuk WhatsApp Menempatkan Video Seks/Porno;13/05/2020;0
Pasien Covid-19 Mengamuk di RSUD Pamekasan;12/05/2020;0
Donasi Bahan Iftar dan Sahur di Masa Wabah Covid-19 oleh PKS;12/05/2020;0
Polisi AS Sebut Kematian Seorang Peneliti Terkait Riset Covid-19;12/05/2020;0
Surat Undangan Koordinasi Verifikasi Pengajuan Anggaran Prioritas Program Pembangunan di Pedesaan Tahun Anggaran 2020;12/05/2020;0
Poster Tahapan Pilkada Terbaru;12/05/2020;0
Kutuk Kapal China Pembuang ABK, GP Ansor akan Kirim Angkatan Laut Banser;12/05/2020;0
Video Siaran Langsung Penampakan Tornado Hancurkan Arab Saudi;12/05/2020;0
Doa Kebangsaan untuk Solidaritas Sosial Disertai Amanah Presiden Joko Widodo dan Disiarkan di Berbagai Stasiun TV;11/05/2020;0
Covid-19 Sengaja Dimasukkan ke Tubuh Masyarakat Lewat Rapid Test;11/05/2020;0
PLN Sengaja Menambahkan Jumlah Tagihan;11/05/2020;0
Foto dengan Keterangan FPI Membubarkan Diri, Ingin Bergabung Menjadi Warga NU;11/05/2020;0
Penculikan Secara Halus Kyai di Windusari dengan Memvonis Positif Corona;11/05/2020;0
Bupati Konawe Akui Disuap Menko Luhut;11/05/2020;0
Pasien Corona Kabur dari RSU Soetomo;10/05/2020;0
PSBB Malang Raya Berlangsung 8 Mei 2020-22 Mei 2020;10/05/2020;0
"Klaim Video ""Plandemic"" Terkait Virus Corona";10/05/2020;0
